order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,sls_price
SO63380,197,17987,2013-08-01,2013-08-08,2013-08-13,70.0,1,70.0
SO63380,183,17987,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63381,103,6508,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63381,111,6508,2013-08-01,2013-08-08,2013-08-13,55.0,1,55.0
SO63381,199,6508,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63382,103,6153,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63382,106,6153,2013-08-01,2013-08-08,2013-08-13,8.0,1,8.0
SO63383,103,7666,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63383,111,7666,2013-08-01,2013-08-08,2013-08-13,55.0,1,55.0
SO63383,106,7666,2013-08-01,2013-08-08,2013-08-13,8.0,1,8.0
SO63384,103,7070,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63385,120,12209,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63385,111,12209,2013-08-01,2013-08-08,2013-08-13,55.0,1,55.0
SO63386,120,10252,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63386,112,10252,2013-08-01,2013-08-08,2013-08-13,2.0,1,2.0
SO63386,105,10252,2013-08-01,2013-08-08,2013-08-13,159.0,1,159.0
SO63387,120,9765,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63387,112,9765,2013-08-01,2013-08-08,2013-08-13,2.0,1,2.0
SO63388,120,3621,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63389,117,5545,2013-08-01,2013-08-08,2013-08-13,25.0,1,25.0
SO63389,121,5545,2013-08-01,2013-08-08,2013-08-13,4.0,1,4.0
SO63390,116,9977,2013-08-01,2013-08-08,2013-08-13,21.0,1,21.0
SO63390,121,9977,2013-08-01,2013-08-08,2013-08-13,4.0,1,4.0
SO63390,110,9977,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63391,186,10074,2013-08-01,2013-08-08,2013-08-13,24.0,1,24.0
SO63391,103,10074,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63392,114,9866,2013-08-01,2013-08-08,2013-08-13,30.0,1,30.0
SO63392,120,9866,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63393,116,15846,2013-08-01,2013-08-08,2013-08-13,21.0,1,21.0
SO63393,121,15846,2013-08-01,2013-08-08,2013-08-13,4.0,1,4.0
SO63393,112,15846,2013-08-01,2013-08-08,2013-08-13,2.0,1,2.0
SO63394,103,9979,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63395,103,11384,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63395,183,11384,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63395,194,11384,2013-08-01,2013-08-08,2013-08-13,54.0,1,54.0
SO63396,119,18407,2013-08-01,2013-08-08,2013-08-13,29.0,1,29.0
SO63396,122,18407,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63396,110,18407,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63397,116,18377,2013-08-01,2013-08-08,2013-08-13,21.0,1,21.0
SO63398,116,11315,2013-08-01,2013-08-08,2013-08-13,21.0,1,21.0
SO63398,192,11315,2013-08-01,2013-08-08,2013-08-13,54.0,1,54.0
SO63398,183,11315,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63399,122,16960,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63399,187,16960,2013-08-01,2013-08-08,2013-08-13,50.0,1,50.0
SO63400,183,1519,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63401,107,6423,2013-08-01,2013-08-08,2013-08-13,22.0,1,22.0
SO63401,101,6423,2013-08-01,2013-08-08,2013-08-13,10.0,1,10.0
SO63401,103,6423,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63401,189,6423,2013-08-01,2013-08-08,2013-08-13,50.0,1,50.0
SO63401,183,6423,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63402,190,1274,2013-08-01,2013-08-08,2013-08-13,50.0,1,50.0
SO63403,140,4430,2013-08-01,2013-08-08,2013-08-13,2320.0,1,2320.0
SO63403,115,4430,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63403,107,4430,2013-08-01,2013-08-08,2013-08-13,22.0,1,22.0
SO63403,112,4430,2013-08-01,2013-08-08,2013-08-13,2.0,1,2.0
SO63403,106,4430,2013-08-01,2013-08-08,2013-08-13,8.0,1,8.0
SO63404,142,4372,2013-08-01,2013-08-08,2013-08-13,2320.0,1,2320.0
SO63404,107,4372,2013-08-01,2013-08-08,2013-08-13,22.0,1,22.0
SO63404,194,4372,2013-08-01,2013-08-08,2013-08-13,54.0,1,54.0
SO63405,175,6210,2013-08-01,2013-08-08,2013-08-13,2384.0,1,2384.0
SO63406,154,12641,2013-08-01,2013-08-08,2013-08-13,1701.0,1,1701.0
SO63406,191,12641,2013-08-01,2013-08-08,2013-08-13,54.0,1,54.0
SO63407,151,14222,2013-08-01,2013-08-08,2013-08-13,1120.0,1,1120.0
SO63407,103,14222,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63407,102,14222,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63407,183,14222,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63408,158,10170,2013-08-01,2013-08-08,2013-08-13,2443.0,1,2443.0
SO63408,102,10170,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63408,103,10170,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63408,183,10170,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63409,142,34,2013-08-01,2013-08-08,2013-08-13,2320.0,1,2320.0
SO63409,109,34,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63410,141,3039,2013-08-01,2013-08-08,2013-08-13,2320.0,1,2320.0
SO63410,107,3039,2013-08-01,2013-08-08,2013-08-13,22.0,1,22.0
SO63410,109,3039,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63411,141,2971,2013-08-01,2013-08-08,2013-08-13,2320.0,1,2320.0
SO63411,111,2971,2013-08-01,2013-08-08,2013-08-13,55.0,1,55.0
SO63412,144,12288,2013-08-01,2013-08-08,2013-08-13,540.0,1,540.0
SO63412,103,12288,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63412,102,12288,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63412,111,12288,2013-08-01,2013-08-08,2013-08-13,55.0,1,55.0
SO63413,143,12000,2013-08-01,2013-08-08,2013-08-13,540.0,1,540.0
SO63413,102,12000,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63413,103,12000,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63414,146,12126,2013-08-01,2013-08-08,2013-08-13,540.0,1,540.0
SO63414,202,12126,2013-08-01,2013-08-08,2013-08-13,64.0,1,64.0
SO63415,151,8990,2013-08-01,2013-08-08,2013-08-13,1120.0,1,1120.0
SO63416,154,6610,2013-08-01,2013-08-08,2013-08-13,1701.0,1,1701.0
SO63416,117,6610,2013-08-01,2013-08-08,2013-08-13,25.0,1,25.0
SO63417,149,17394,2013-08-01,2013-08-08,2013-08-13,1120.0,1,1120.0
SO63417,108,17394,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63417,183,17394,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63418,145,11488,2013-08-01,2013-08-08,2013-08-13,540.0,1,540.0
SO63418,103,11488,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63418,102,11488,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63418,108,11488,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63419,144,15956,2013-08-01,2013-08-08,2013-08-13,540.0,1,540.0
SO63419,116,15956,2013-08-01,2013-08-08,2013-08-13,21.0,1,21.0
SO63419,121,15956,2013-08-01,2013-08-08,2013-08-13,4.0,1,4.0
SO63420,145,16779,2013-08-01,2013-08-08,2013-08-13,540.0,1,540.0
SO63421,182,13220,2013-08-01,2013-08-08,2013-08-13,2384.0,1,2384.0
SO63421,103,13220,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63421,102,13220,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63421,108,13220,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63422,182,7131,2013-08-01,2013-08-08,2013-08-13,2384.0,1,2384.0
SO63423,177,910,2013-08-01,2013-08-08,2013-08-13,2384.0,1,2384.0
SO63423,102,910,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63423,103,910,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63423,108,910,2013-08-01,2013-08-08,2013-08-13,35.0,1,35.0
SO63424,166,3103,2013-08-01,2013-08-08,2013-08-13,742.0,1,742.0
SO63424,102,3103,2013-08-01,2013-08-08,2013-08-13,9.0,1,9.0
SO63424,103,3103,2013-08-01,2013-08-08,2013-08-13,5.0,1,5.0
SO63425,134,6248,2013-08-02,2013-08-09,2013-08-14,769.0,1,769.0
SO63425,107,6248,2013-08-02,2013-08-09,2013-08-14,22.0,1,22.0
SO63425,183,6248,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63425,193,6248,2013-08-02,2013-08-09,2013-08-14,54.0,1,54.0
SO63426,142,6196,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63426,112,6196,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63426,106,6196,2013-08-02,2013-08-09,2013-08-14,8.0,1,8.0
SO63427,142,7126,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63427,115,7126,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63428,139,6186,2013-08-02,2013-08-09,2013-08-14,2295.0,1,2295.0
SO63428,101,6186,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63428,103,6186,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63428,109,6186,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63429,102,212,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63429,103,212,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63430,108,941,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63431,108,201,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63431,185,201,2013-08-02,2013-08-09,2013-08-14,24.0,1,24.0
SO63431,189,201,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63432,108,783,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63432,189,783,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63432,184,783,2013-08-02,2013-08-09,2013-08-14,24.0,1,24.0
SO63433,114,10552,2013-08-02,2013-08-09,2013-08-14,30.0,1,30.0
SO63434,120,5173,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63434,114,5173,2013-08-02,2013-08-09,2013-08-14,30.0,1,30.0
SO63434,109,5173,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63434,186,5173,2013-08-02,2013-08-09,2013-08-14,24.0,1,24.0
SO63435,107,7293,2013-08-02,2013-08-09,2013-08-14,22.0,1,22.0
SO63435,101,7293,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63435,103,7293,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63436,107,7284,2013-08-02,2013-08-09,2013-08-14,22.0,1,22.0
SO63436,108,7284,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63436,183,7284,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63436,194,7284,2013-08-02,2013-08-09,2013-08-14,54.0,1,54.0
SO63437,103,12429,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63437,108,12429,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63438,122,16980,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63439,198,6285,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63439,187,6285,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63440,103,8630,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63440,102,8630,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63440,110,8630,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63441,157,14638,2013-08-02,2013-08-09,2013-08-14,2443.0,1,2443.0
SO63441,118,14638,2013-08-02,2013-08-09,2013-08-14,33.0,1,33.0
SO63441,109,14638,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63442,121,13985,2013-08-02,2013-08-09,2013-08-14,4.0,1,4.0
SO63442,118,13985,2013-08-02,2013-08-09,2013-08-14,33.0,1,33.0
SO63443,114,12289,2013-08-02,2013-08-09,2013-08-14,30.0,1,30.0
SO63443,199,12289,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63444,118,3642,2013-08-02,2013-08-09,2013-08-14,33.0,1,33.0
SO63444,112,3642,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63445,114,6483,2013-08-02,2013-08-09,2013-08-14,30.0,1,30.0
SO63445,120,6483,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63445,109,6483,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63446,195,9275,2013-08-02,2013-08-09,2013-08-14,70.0,1,70.0
SO63447,103,7384,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63447,183,7384,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63448,195,18022,2013-08-02,2013-08-09,2013-08-14,70.0,1,70.0
SO63449,103,1960,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63449,189,1960,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63449,183,1960,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63450,196,7916,2013-08-02,2013-08-09,2013-08-14,70.0,1,70.0
SO63450,184,7916,2013-08-02,2013-08-09,2013-08-14,24.0,1,24.0
SO63451,195,16523,2013-08-02,2013-08-09,2013-08-14,70.0,1,70.0
SO63452,103,6156,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63452,183,6156,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63453,120,5015,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63453,112,5015,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63454,120,15679,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63455,107,8828,2013-08-02,2013-08-09,2013-08-14,22.0,1,22.0
SO63456,115,5578,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63456,120,5578,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63456,110,5578,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63457,118,1492,2013-08-02,2013-08-09,2013-08-14,33.0,1,33.0
SO63457,121,1492,2013-08-02,2013-08-09,2013-08-14,4.0,1,4.0
SO63457,187,1492,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63458,120,6798,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63458,113,6798,2013-08-02,2013-08-09,2013-08-14,25.0,1,25.0
SO63458,109,6798,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63459,101,2666,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63459,103,2666,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63460,114,6824,2013-08-02,2013-08-09,2013-08-14,30.0,1,30.0
SO63460,112,6824,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63460,106,6824,2013-08-02,2013-08-09,2013-08-14,8.0,1,8.0
SO63461,103,8391,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63462,116,10099,2013-08-02,2013-08-09,2013-08-14,21.0,1,21.0
SO63462,121,10099,2013-08-02,2013-08-09,2013-08-14,4.0,1,4.0
SO63462,108,10099,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63462,183,10099,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63463,122,17711,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63463,119,17711,2013-08-02,2013-08-09,2013-08-14,29.0,1,29.0
SO63464,119,3810,2013-08-02,2013-08-09,2013-08-14,29.0,1,29.0
SO63464,122,3810,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63464,112,3810,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63465,119,12978,2013-08-02,2013-08-09,2013-08-14,29.0,1,29.0
SO63465,122,12978,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63465,111,12978,2013-08-02,2013-08-09,2013-08-14,55.0,1,55.0
SO63465,109,12978,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63466,115,204,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63466,112,204,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63466,106,204,2013-08-02,2013-08-09,2013-08-14,8.0,1,8.0
SO63467,120,1030,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63467,115,1030,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63467,103,1030,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63467,101,1030,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63468,102,385,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63468,103,385,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63468,109,385,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63469,133,3647,2013-08-02,2013-08-09,2013-08-14,769.0,1,769.0
SO63469,120,3647,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63469,114,3647,2013-08-02,2013-08-09,2013-08-14,30.0,1,30.0
SO63469,108,3647,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63470,134,3650,2013-08-02,2013-08-09,2013-08-14,769.0,1,769.0
SO63470,195,3650,2013-08-02,2013-08-09,2013-08-14,70.0,1,70.0
SO63470,191,3650,2013-08-02,2013-08-09,2013-08-14,54.0,1,54.0
SO63470,183,3650,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63471,142,1443,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63471,112,1443,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63472,141,2144,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63472,110,2144,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63472,189,2144,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63473,138,4346,2013-08-02,2013-08-09,2013-08-14,2295.0,1,2295.0
SO63473,103,4346,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63473,101,4346,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63473,183,4346,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63474,142,5755,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63474,115,5755,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63474,120,5755,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63474,112,5755,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63475,151,14921,2013-08-02,2013-08-09,2013-08-14,1120.0,1,1120.0
SO63476,183,13000,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63476,145,13000,2013-08-02,2013-08-09,2013-08-14,540.0,1,540.0
SO63477,144,13004,2013-08-02,2013-08-09,2013-08-14,540.0,1,540.0
SO63477,109,13004,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63477,187,13004,2013-08-02,2013-08-09,2013-08-14,50.0,1,50.0
SO63478,144,18099,2013-08-02,2013-08-09,2013-08-14,540.0,1,540.0
SO63478,109,18099,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63478,194,18099,2013-08-02,2013-08-09,2013-08-14,54.0,1,54.0
SO63479,147,14033,2013-08-02,2013-08-09,2013-08-14,1120.0,1,1120.0
SO63479,117,14033,2013-08-02,2013-08-09,2013-08-14,25.0,1,25.0
SO63479,121,14033,2013-08-02,2013-08-09,2013-08-14,4.0,1,4.0
SO63479,109,14033,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63480,150,14244,2013-08-02,2013-08-09,2013-08-14,1120.0,1,1120.0
SO63480,110,14244,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63481,141,3225,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63481,112,3225,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63482,125,7194,2013-08-02,2013-08-09,2013-08-14,540.0,1,540.0
SO63482,113,7194,2013-08-02,2013-08-09,2013-08-14,25.0,1,25.0
SO63482,112,7194,2013-08-02,2013-08-09,2013-08-14,2.0,1,2.0
SO63483,141,1000,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63483,101,1000,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63483,103,1000,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63484,142,997,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63484,107,997,2013-08-02,2013-08-09,2013-08-14,22.0,1,22.0
SO63484,101,997,2013-08-02,2013-08-09,2013-08-14,10.0,1,10.0
SO63484,103,997,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63484,108,997,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63485,140,3064,2013-08-02,2013-08-09,2013-08-14,2320.0,1,2320.0
SO63485,115,3064,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63486,162,15623,2013-08-02,2013-08-09,2013-08-14,742.0,1,742.0
SO63486,119,15623,2013-08-02,2013-08-09,2013-08-14,29.0,1,29.0
SO63487,181,13771,2013-08-02,2013-08-09,2013-08-14,2384.0,1,2384.0
SO63487,103,13771,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63487,102,13771,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63488,173,12700,2013-08-02,2013-08-09,2013-08-14,1215.0,1,1215.0
SO63488,186,12700,2013-08-02,2013-08-09,2013-08-14,24.0,1,24.0
SO63488,109,12700,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63489,145,12271,2013-08-02,2013-08-09,2013-08-14,540.0,1,540.0
SO63489,103,12271,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63489,102,12271,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63489,202,12271,2013-08-02,2013-08-09,2013-08-14,64.0,1,64.0
SO63490,150,9675,2013-08-02,2013-08-09,2013-08-14,1120.0,1,1120.0
SO63490,103,9675,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63490,183,9675,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63490,102,9675,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63491,150,9676,2013-08-02,2013-08-09,2013-08-14,1120.0,1,1120.0
SO63491,109,9676,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63492,151,9654,2013-08-02,2013-08-09,2013-08-14,1120.0,1,1120.0
SO63492,108,9654,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63493,175,395,2013-08-02,2013-08-09,2013-08-14,2384.0,1,2384.0
SO63493,110,395,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63494,180,399,2013-08-02,2013-08-09,2013-08-14,2384.0,1,2384.0
SO63494,108,399,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63495,180,6222,2013-08-02,2013-08-09,2013-08-14,2384.0,1,2384.0
SO63495,102,6222,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63495,103,6222,2013-08-02,2013-08-09,2013-08-14,5.0,1,5.0
SO63495,110,6222,2013-08-02,2013-08-09,2013-08-14,35.0,1,35.0
SO63495,183,6222,2013-08-02,2013-08-09,2013-08-14,9.0,1,9.0
SO63496,181,4692,2013-08-02,2013-08-09,2013-08-14,2384.0,1,2384.0
SO63497,103,186,2013-08-03,2013-08-10,2013-08-15,5.0,1,5.0
SO63497,102,186,2013-08-03,2013-08-10,2013-08-15,9.0,1,9.0
SO63497,108,186,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63498,109,288,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63498,185,288,2013-08-03,2013-08-10,2013-08-15,24.0,1,24.0
SO63499,188,6074,2013-08-03,2013-08-10,2013-08-15,50.0,1,50.0
SO63500,112,1716,2013-08-03,2013-08-10,2013-08-15,2.0,1,2.0
SO63501,112,7493,2013-08-03,2013-08-10,2013-08-15,2.0,1,2.0
SO63501,105,7493,2013-08-03,2013-08-10,2013-08-15,159.0,1,159.0
SO63502,118,5684,2013-08-03,2013-08-10,2013-08-15,33.0,1,33.0
SO63503,153,11314,2013-08-03,2013-08-10,2013-08-15,1701.0,1,1701.0
SO63503,108,11314,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63504,157,2576,2013-08-03,2013-08-10,2013-08-15,2443.0,1,2443.0
SO63504,103,2576,2013-08-03,2013-08-10,2013-08-15,5.0,1,5.0
SO63504,102,2576,2013-08-03,2013-08-10,2013-08-15,9.0,1,9.0
SO63505,156,3193,2013-08-03,2013-08-10,2013-08-15,2443.0,1,2443.0
SO63505,109,3193,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63505,183,3193,2013-08-03,2013-08-10,2013-08-15,9.0,1,9.0
SO63506,138,5586,2013-08-03,2013-08-10,2013-08-15,2295.0,1,2295.0
SO63506,109,5586,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63507,183,1096,2013-08-03,2013-08-10,2013-08-15,9.0,1,9.0
SO63508,104,1118,2013-08-03,2013-08-10,2013-08-15,120.0,1,120.0
SO63509,117,18007,2013-08-03,2013-08-10,2013-08-15,25.0,1,25.0
SO63509,121,18007,2013-08-03,2013-08-10,2013-08-15,4.0,1,4.0
SO63509,112,18007,2013-08-03,2013-08-10,2013-08-15,2.0,1,2.0
SO63509,104,18007,2013-08-03,2013-08-10,2013-08-15,120.0,1,120.0
SO63510,122,633,2013-08-03,2013-08-10,2013-08-15,5.0,1,5.0
SO63510,109,633,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63511,116,16504,2013-08-03,2013-08-10,2013-08-15,21.0,1,21.0
SO63512,113,14356,2013-08-03,2013-08-10,2013-08-15,25.0,1,25.0
SO63512,108,14356,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63513,122,16619,2013-08-03,2013-08-10,2013-08-15,5.0,1,5.0
SO63513,119,16619,2013-08-03,2013-08-10,2013-08-15,29.0,1,29.0
SO63513,108,16619,2013-08-03,2013-08-10,2013-08-15,35.0,1,35.0
SO63514,118,4565,2013-08-03,2013-08-10,2013-08-15,33.0,1,33.0
SO63514,121,4565,2013-08-03,2013-08-10,2013-08-15,4.0,1,4.0
SO63514,188,4565,2013-08-03,2013-08-10,2013-08-15,50.0,1,50.0
SO63515,113,15551,2013-08-03,2013-08-10,2013-08-15,25.0,1,25.0
